"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"79","RT @impressivDestin: Guess no more #draintheswamp Goldman President is now on @realDonaldTrump team https://t.co/kfndNB6Jy2",FALSE,0,NA,2016-12-09 18:28:36,FALSE,NA,"807290870164819968",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","_hoodsy",17,TRUE,FALSE,NA,NA
"80","RT @impressivDestin: Guess no more #draintheswamp Goldman President is now on @realDonaldTrump team https://t.co/kfndNB6Jy2",FALSE,0,NA,2016-12-09 18:28:36,FALSE,NA,"807290870143873024",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","impressivGina",17,TRUE,FALSE,NA,NA
"81","RT @impressivDestin: Guess no more #draintheswamp Goldman President is now on @realDonaldTrump team https://t.co/kfndNB6Jy2",FALSE,0,NA,2016-12-09 18:28:36,FALSE,NA,"807290870135484416",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","impressivJim",17,TRUE,FALSE,NA,NA
"82","RT @impressivDestin: Guess no more #draintheswamp Goldman President is now on @realDonaldTrump team https://t.co/kfndNB6Jy2",FALSE,0,NA,2016-12-09 18:28:36,FALSE,NA,"807290870135451648",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","impressivLin",17,TRUE,FALSE,NA,NA
"83","RT @impressivDestin: Guess no more #draintheswamp Goldman President is now on @realDonaldTrump team https://t.co/kfndNB6Jy2",FALSE,0,NA,2016-12-09 18:28:36,FALSE,NA,"807290870118678528",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","impressivLee",17,TRUE,FALSE,NA,NA
"84","RT @impressivDestin: Guess no more #draintheswamp Goldman President is now on @realDonaldTrump team https://t.co/kfndNB6Jy2",FALSE,0,NA,2016-12-09 18:28:36,FALSE,NA,"807290870110318592",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","impressivTim",17,TRUE,FALSE,NA,NA
"85","RT @impressivDestin: Guess no more #draintheswamp Goldman President is now on @realDonaldTrump team https://t.co/kfndNB6Jy2",FALSE,0,NA,2016-12-09 18:28:36,FALSE,NA,"807290870101929985",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","impressivSarah",17,TRUE,FALSE,NA,NA
"86","RT @impressivDestin: Guess no more #draintheswamp Goldman President is now on @realDonaldTrump team https://t.co/kfndNB6Jy2",FALSE,0,NA,2016-12-09 18:28:36,FALSE,NA,"807290869950935040",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","impressivDani",17,TRUE,FALSE,NA,NA
"87","RT @impressivDestin: Guess no more #draintheswamp Goldman President is now on @realDonaldTrump team https://t.co/kfndNB6Jy2",FALSE,0,NA,2016-12-09 18:28:36,FALSE,NA,"807290869942460416",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","impressivJane",17,TRUE,FALSE,NA,NA
"88","RT @impressivDestin: Guess no more #draintheswamp Goldman President is now on @realDonaldTrump team https://t.co/kfndNB6Jy2",FALSE,0,NA,2016-12-09 18:28:36,FALSE,NA,"807290869938343936",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","impressivAnna",17,TRUE,FALSE,NA,NA
"89","RT @impressivDestin: Guess no more #draintheswamp Goldman President is now on @realDonaldTrump team https://t.co/kfndNB6Jy2",FALSE,0,NA,2016-12-09 18:28:36,FALSE,NA,"807290869938290688",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","impressivDom",17,TRUE,FALSE,NA,NA
"90","RT @TammaraMaiden1: @FNTHEHALLS @realDonaldTrump 

Wait until Russia hacks Trump &amp; buys his debt...",FALSE,0,NA,2016-12-09 18:28:35,FALSE,NA,"807290864271757312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karecki1",1,TRUE,FALSE,NA,NA
"91","RT @impressivLinda: Very sad that @realDonaldTrump added Goldman Sachs COO to his admin. Wanted to give Trump a chance. Pathetic. https://t…",FALSE,0,NA,2016-12-09 18:28:34,FALSE,NA,"807290861939724288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","traciemom",25,TRUE,FALSE,NA,NA
"92","RT @LouDobbs: Establishment Defies @realDonaldTrump on Immigration https://t.co/Vn0fQBBcBV #MAGA #AmericaFirst #DraintheSwamp #Dobbs",FALSE,0,NA,2016-12-09 18:28:31,FALSE,NA,"807290846160637952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","purpledalmation",163,TRUE,FALSE,NA,NA
"93","RT @SchattenZirkus: @realDonaldTrump 
Retweet and Like this so Donald Trump see this. https://t.co/ZKkxP4NP8t",FALSE,0,NA,2016-12-09 18:28:30,FALSE,NA,"807290844256600064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","silterrance",273,TRUE,FALSE,NA,NA
"94","This IS a Criminal Act @realDonaldTrump https://t.co/wPxyhuJS1w",FALSE,0,NA,2016-12-09 18:28:27,FALSE,NA,"807290829710786562",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Boot_Dr",0,FALSE,FALSE,NA,NA
"95","RT @jentaub: Before taking oath of office @realDonaldTrump must liquidate holdings and put proceeds in blind trust #DivestDonald https://t.…",FALSE,0,NA,2016-12-09 18:28:22,FALSE,NA,"807290811431915520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pamvictor",258,TRUE,FALSE,NA,NA
"96","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. ht…",FALSE,0,NA,2016-12-09 18:28:20,FALSE,NA,"807290803546681345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","winsome253",1321,TRUE,FALSE,NA,NA
"97","Donald Trump Picks Another Goldman Sachs Exec To Join His Administration. Cabinet of Disaster. @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B2><U+00A9> https://t.co/pBbPGR5oLA",FALSE,0,NA,2016-12-09 18:28:19,FALSE,NA,"807290797183766528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","frelling_cute",0,FALSE,FALSE,NA,NA
"98","@BBCWorld yeah and Canada needs a leader like Donald trump @realDonaldTrump",FALSE,0,"BBCWorld",2016-12-09 18:28:19,FALSE,"807287172252532738","807290795938168833","742143","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Celt007Rob",0,FALSE,FALSE,NA,NA
"99","RT @realDonaldTrump: Masa said he would never do this had we (Trump) not won the election!",FALSE,0,NA,2016-12-09 18:28:18,FALSE,NA,"807290794587602944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeverlyChapman4",13056,TRUE,FALSE,NA,NA
"100","Part of the grevious damage to American culture for which @realDonaldTrump will... https://t.co/RnpsVt0ObH by #errollouis via @c0nvey",FALSE,0,NA,2016-12-09 18:28:17,FALSE,NA,"807290789688655872",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","similien4counci",0,FALSE,FALSE,NA,NA
"101","RT @FoxNewsInsider: .@realDonaldTrump Supporters Also Want 'Safe Spaces' on College Campuses @OutnumberedFNC https://t.co/3jaNsBt7PF https:…",FALSE,0,NA,2016-12-09 18:28:16,FALSE,NA,"807290783506333696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","MariaReyesBrow2",13,TRUE,FALSE,NA,NA
"102","Why I Will Not Cast My #Electoral Vote for @realdonaldtrump | Thank you @TheChrisSuprun #Federalist68 #patriotism https://t.co/18xN1GOoid",FALSE,0,NA,2016-12-09 18:28:14,FALSE,NA,"807290774450675712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SaraParker411",0,FALSE,FALSE,NA,NA
"103","@FoxNews @jonathanvswan @realDonaldTrump Trump hates washintong, period!",FALSE,0,"FoxNews",2016-12-09 18:28:12,FALSE,"807285927743803392","807290768264048640","1367531","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PublicSphere2",0,FALSE,FALSE,NA,NA
"104","RT @cannaadvisors: BIG NEWS: @realDonaldTrump considering #marijuana legalization advocate O'Neill to head @US_FDA, reports @business https…",FALSE,0,NA,2016-12-09 18:28:11,FALSE,NA,"807290762627076096",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","cannaintegrate",1,TRUE,FALSE,NA,NA
"105","From ""Rigged Election"" to "" Rigged Economics"" @realDonaldTrump is a Real Con Artist - friends over experience, bad. https://t.co/NYYF6rsbxH",FALSE,0,NA,2016-12-09 18:28:10,FALSE,NA,"807290759015759873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KWerlhof",0,FALSE,FALSE,NA,NA
"106","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. ht…",FALSE,0,NA,2016-12-09 18:28:07,FALSE,NA,"807290745812029441",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JagbusAnne",1321,TRUE,FALSE,NA,NA
"107","@MoveOn @realDonaldTrump. Good rebuttal,  but I don't think trump's followers read, so it isn't effective.",FALSE,0,"MoveOn",2016-12-09 18:28:06,FALSE,"807248922410450944","807290741802213376","26657119","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KateRobbins20",0,FALSE,FALSE,NA,NA
"108","RT @StephenColbart: Gary Cohn is COO &amp; President of Goldman Sachs. How exactly does that #draintheswamp @realDonaldTrump https://t.co/ecwn0…",FALSE,0,NA,2016-12-09 18:28:03,FALSE,NA,"807290732134432769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Softy38",29,TRUE,FALSE,NA,NA
"109","RT @mcbridetd: How long before Trump's vindictiveness gets somebody killed?
@reince @realdonaldtrump 
https://t.co/uUGXroudzo",FALSE,0,NA,2016-12-09 18:27:56,FALSE,NA,"807290703004827648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","millj919",3,TRUE,FALSE,NA,NA
"110","@MMFlint @realDonaldTrump Ha, trust me fatass mike, I missed it and enjoyed every minute doing something that actually mattered. Go #Trump!",FALSE,0,"MMFlint",2016-12-09 18:27:53,FALSE,"806716504335122433","807290687641165824","20479813","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LymonLemon",0,FALSE,FALSE,NA,NA
"111","@realDonaldTrump As a supporter I will be very disappointed. One of the qualities I like of you Mr. Trump was loyalty and friendship.",FALSE,0,"realDonaldTrump",2016-12-09 18:27:52,FALSE,NA,"807290683698581504","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Razputin3",0,FALSE,FALSE,NA,NA
"112","@latinaorgullo @StephenAtHome @realDonaldTrump @HillaryClinton Maybe you get off Trump lie wagon and save self from… https://t.co/dr13e1cScv",FALSE,0,"latinaorgullo",2016-12-09 18:27:49,TRUE,"807069231107993600","807290672935944192","786629745647710208","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sokat_toume",0,FALSE,FALSE,NA,NA
"113","@renae_rp @Nanbee3 @sammypolsen12 @realDonaldTrump Trump's election is already putting money in my pocket.",FALSE,0,"renae_rp",2016-12-09 18:27:46,FALSE,"807290546867703808","807290659614892033","3235283858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jesusforpeace1",0,FALSE,FALSE,NA,NA
"114","RT @FoxNews: .@jonathanvswan: ""Some of these scenes that we're seeing at Trump Tower are really to project an image that @realDonaldTrump w…",FALSE,0,NA,2016-12-09 18:27:45,FALSE,NA,"807290654682480641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alistairpge",29,TRUE,FALSE,NA,NA
"115","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. ht…",FALSE,0,NA,2016-12-09 18:27:39,FALSE,NA,"807290630741311489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ToniJoseph14",1321,TRUE,FALSE,NA,NA
"116","@realDonaldTrump inherited lots of rwal estate @Jas0n_T
https://t.co/XgX5hizddd",FALSE,0,"realDonaldTrump",2016-12-09 18:27:38,FALSE,NA,"807290626555387904","25073877","<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","S_A_Malcolm",0,FALSE,FALSE,NA,NA
"117","Guess no more #draintheswamp Goldman President is now on @realDonaldTrump team https://t.co/kfndNB6Jy2",FALSE,19,NA,2016-12-09 18:27:38,FALSE,NA,"807290625091571712",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","impressivDestin",17,FALSE,FALSE,NA,NA
"118","@realDonaldTrump go Mr. DJ Trump . Im with you. <ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",FALSE,0,"realDonaldTrump",2016-12-09 18:27:36,FALSE,"752910855939952640","807290618946973696","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JanIlluminati",0,FALSE,FALSE,NA,NA
"119","RT @SchattenZirkus: @realDonaldTrump 
Retweet and Like this so Donald Trump see this. https://t.co/ZKkxP4NP8t",FALSE,0,NA,2016-12-09 18:27:35,FALSE,NA,"807290614240907265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pinkpigtales",273,TRUE,FALSE,NA,NA
"120","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 18:27:35,FALSE,NA,"807290613842538496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SusanMainSt",5266,TRUE,FALSE,NA,NA
"121","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 18:27:34,FALSE,NA,"807290609111220224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RichardDogood",5266,TRUE,FALSE,NA,NA
"122",".@realdonaldtrump As Trump skips intel briefings, questions intensify https://t.co/LCcqdfooiw",FALSE,0,NA,2016-12-09 18:27:29,FALSE,NA,"807290587770683392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mnhanson",0,FALSE,FALSE,NA,NA
"123","President-Elect Trump Chooses His Secretary Of The Interior https://t.co/SytOEaIaOo via @seanhannity @realDonaldTrump",FALSE,0,NA,2016-12-09 18:27:23,FALSE,NA,"807290564290953216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","auntiejul",0,FALSE,FALSE,NA,NA
"124","@FoxNews @realDonaldTrump 
As the ship sinks Mein Trump for the rich, corporations, not the average American Low wages poverty no insurance",FALSE,0,"FoxNews",2016-12-09 18:27:15,FALSE,"807280686155567104","807290530388410372","1367531","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robert_bergey",0,FALSE,FALSE,NA,NA
"125","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. ht…",FALSE,0,NA,2016-12-09 18:27:15,FALSE,NA,"807290529272696832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tspj22",1321,TRUE,FALSE,NA,NA
"126","RT @tatacindy1: @realDonaldTrump Guess that's what happens when you lose the popular vote by 2.7 M, right Donnie Three Chins? 
https://t.co…",FALSE,0,NA,2016-12-09 18:27:13,FALSE,NA,"807290522578599936",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AnnTruwe",1,TRUE,FALSE,NA,NA
"127","RT @ReutersPolitics: .@realDonaldTrump and @SpeakerRyan met today to discuss their policy agenda: https://t.co/ZU3c5WHh1Z https://t.co/NuOb…",FALSE,0,NA,2016-12-09 18:27:09,FALSE,NA,"807290504165593088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lyutsiferuhka",17,TRUE,FALSE,NA,NA
"128","RT @Trump_World: ""Politicians let us down! Now Its payback time!"" @realDonaldTrump #Trump #Trump2016 #MakeAmericaGreatAgain https://t.co/el…",FALSE,0,NA,2016-12-09 18:27:03,FALSE,NA,"807290477569576960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SmokeyHone",4071,TRUE,FALSE,NA,NA
"129","RT @TeamTrump: '@realDonaldTrump: Safety and Security of Americans Comes First' #AmericaFirst
https://t.co/ZagK47kACZ",FALSE,0,NA,2016-12-09 18:27:02,FALSE,NA,"807290476336451588",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DarlaFerriss1",205,TRUE,FALSE,NA,NA
"130","wellllllll fuck does @realDonaldTrump even know how to read? https://t.co/Bw5roBmfxj",FALSE,0,NA,2016-12-09 18:27:02,FALSE,NA,"807290473576628224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kaelyn_siversky",0,FALSE,FALSE,NA,NA
"131","RT @Trumptbird: @realDonaldTrump has a heart of gold! This video proves it. WATCH WITH AMAZEMENT! https://t.co/VKCrzG7TTd",FALSE,0,NA,2016-12-09 18:27:00,FALSE,NA,"807290467599544320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maritza03239786",17,TRUE,FALSE,NA,NA
"132","RT @EstoyConHillary: Anytime someone disagrees with @realDonaldTrump He attacks, can't handle it, the person is threatened #HitlerTrump <ed><U+00A0><U+00BD><ed><U+00B8><U+0095>
h…",FALSE,0,NA,2016-12-09 18:26:53,FALSE,NA,"807290437857869824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Calimoxo12",5,TRUE,FALSE,NA,NA
"133","RT @LRBitisnot: @realDonaldTrump is just a silly, SILLY GOOSE. Right @HardballChris!?

Take Trump ""literally?"" Take him ""figuratively?"" Aww…",FALSE,0,NA,2016-12-09 18:26:52,FALSE,NA,"807290430991712256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","benthar6",7,TRUE,FALSE,NA,NA
"134","RT @ReutersPolitics: .@realDonaldTrump and @SpeakerRyan met today to discuss their policy agenda: https://t.co/ZU3c5WHh1Z https://t.co/NuOb…",FALSE,0,NA,2016-12-09 18:26:43,FALSE,NA,"807290394673291268",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mhoward48",17,TRUE,FALSE,NA,NA
"135","RT @ProfessorU: Imagine this is your student/child: This is what happens when @realDonaldTrump attacks a private citizen on Twitter https:/…",FALSE,0,NA,2016-12-09 18:26:42,FALSE,NA,"807290388654465025",NA,"<a href=""http://twitterstand.umiacs.umd.edu/News"" rel=""nofollow"">subcitylevelnews</a>","bostonnews002",3,TRUE,FALSE,NA,NA
"136","RT @SchattenZirkus: @realDonaldTrump 
Retweet and Like this so Donald Trump see this. https://t.co/ZKkxP4NP8t",FALSE,0,NA,2016-12-09 18:26:38,FALSE,NA,"807290371860467717",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pumpinqcascade",273,TRUE,FALSE,NA,NA
"137","@caspercdn @monteiro @Moltz @realDonaldTrump @jack if you had balls you'd support trump",FALSE,0,"caspercdn",2016-12-09 18:26:37,FALSE,"806836383029596160","807290371206217728","543874732","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheeBigAL",0,FALSE,FALSE,NA,NA
